time: 2000000000
336 1 982766 5349 1273 522 384 206 126 68 60 87 68 67 98 103 90 74 42 75 95 100 86 63 54 67 66 69 95 87 62 55 71 68 80 42 16 33 55 42 50 49 54 62 28 47 49 46 38 43 42 34 38 49 65 75 77 65 62 40 58 47 37 45 49 53 63 49 43 55 57 43 46 86 53 36 52 83 73 88 57 48 31 13 20 13 15 33 22 46 62 28 31 29 22 39 47 54 40 61 58 92 58 50 33 35 28 50 29 28 52 64 35 61 70 65 68 65 23 2 5 4 4 0 5 4 3 5 3 4 1 6 4 4 3 5 2 2 6 5 1 4 3 4 7 1 4 5 3 4 4 10 1 6 4 3 1 1 4 4 4 1 5 5 5 2 3 4 2 1 3 7 6 3 3 1 1 0 4 8 6 3 2 5 5 4 3 4 4 5 3 3 2 1 3 3 9 4 5 3 5 3 2 8 1 2 4 5 1 6 3 2 1 6 7 6 2 4 4 3 4 3 3 7 1 5 1 4 5 1 1 5 7 4 3 4 2 2 4 4 3 5 3 3 3 2 2 4 3 5 5 2 5 2 2 2 1 1 9 5 8 3 5 4 3 4 1 3 2 7 7 3 2 3 2 2 6 3 4 6 2 6 1 1 4 5 6 4 7 0 3 3 1 4 6 6 7 3 3 2 2 3 2 1 6 1 5 5 4 3 1 4 6 2 2 3 4 6 2 3 2 3 4 3 3 3 4 6 4 3 6 7 5 1 8 1 5 2 2 3 3 4 4 8 5 4 4 3 3 4 2 4 4 2 2 5 4 9 0 4 3 5 4 3 4 3 3 3 3 5 3 2 3 3 5 10 6 4 5 3 2 2 5 4 2 3 2 4 5 4 7 4 3 7 4 3 5 2 6 2 7 6 4 3 8 7 3 5 1 3 5 6 6 1 3 2 2 2 11 7 4 4 10 5 10 9 2 2 4 8 7 6 2 3 3 3 7 1 5 3 4 5 3 5 5 5 8 4 4 6 1 4 6 1 6 18 11 7 3 3 7 1 2 10 3 4 6 8 5 6 7 9 11 11 7 7 6 3 5 10 2 8 2 10 11 6 9 1 5 7 6 5 7 7 4 5 9 8 9 8 5 8 4 3 6 6 2 13 6 8 2 6 6 10 9 9 4 8 6 5 4 9 8 4 7 6 5 9 3 11 9 6 4 4 6 6 3 9 6 5 6 7 4 6 5 6 5 3 5 4 7 6 5 7 4 4 2 5 4 4 6 9 7 8 7 3 5 6 6 9 10 9 7 2 8 2 2 6 6 9 4 8 13 2 5 7 4 7 11 11 5 2 1 9 3 2 6 15 14 4 3 6 5 4 3 10 7 8 8 3 5 6 5 7 6 0 8 7 9 3 2 9 2 6 15 8 5 4 1 8 7 3 10 6 9 7 1 10 1 8 6 6 7 12 11 3 3 1 5 5 6 8 8 11 9 5 6 5 4 5 5 11 7 9 2 1 6 7 4 7 8 10 4 6 3 3 4 4 8 13 9 8 2 8 5 5 12 3 11 6 6 4 4 3 13 13 9 7 3 7 11 6 7 10 3 4 3 5 10 4 7 13 10 11 6 6 6 7 11 9 2 1 3 6 6 3 9 20 9 5 6 4 7 7 12 3 1 4 9 4 9 24 12 2 5 7 6 10 11 9 2 4 10 15 16 8 4 7 4 8 10 12 8 5 5 17 16 9 3 9 3 18 10 2 4 5 6 14 13 1
336 2 997153 1631 246 83 57 57 85 185 225 113 34 11 2 14 10 14 11 3 2 7 7 8 10 10 2 7 8 5 1
336 3 983948 4726 1252 511 282 231 219 159 128 108 116 107 112 120 105 92 92 83 70 81 124 219 254 187 162 162 140 94 99 142 231 238 286 270 212 194 107 88 82 62 50 45 103 95 90 138 136 143 105 62 43 49 33 38 43 96 72 75 87 65 50 72 42 10 15 8 12 13 9 13 7 17 9 21 9 13 18 9 13 10 17 18 29 28 15 18 20 28 33 28 19 24 23 24 28 16 35 28 26 25 34 24 27 19 30 21 36 32 28 13 43 37 29 30 42 29 39 29 22 47 40 45 32 52 23 21 49 35 56 50 55 72 67 68 67 17 5 3 9 5 2 4 2 5 7 6 5 7 7 8 3 2 2 3 7 10 1 5 5 7 14 0 2 6 11 4 5 3 7 10 3 4 6 3 3 11 3 4 5 4 8 5 6 4 9 5 5 5 7 7 6 2 5 6 5 7 5 1
336 4 996634 2377 267 90 73 74 58 46 44 36 47 37 21 17 31 25 33 47 39 5
336 5 993542 3133 893 362 211 191 223 214 90 43 41 47 48 58 56 47 52 24 40 61 60 55 83 70 84 144 71 42 16
336 6 991166 3346 1005 478 358 259 100 52 97 69 42 41 33 39 37 36 12 41 39 45 43 49 32 33 70 63 80 107 92 12 4 13 13 11 12 8 12 14 14 5 11 10 8 9 14 11 7 14 11 8 14 10 12 16 13 14 14 10 4 7 13 21 9 12 7 7 11 14 16 13 6 10 18 19 14 10 4 9 11 18 9 14 11 9 13 17 13 5 19 12 9 7 18 23 21 7 8 17 11 8 15 9 14 17 13 9 18 19 8 11 22 19 15 12 24 8 16 23 6 25 11 14 13 14 26 16 19 10 15 25 17 35 36 42 42 37 48 31 30 37 54 47 47 65 78 71 108 18
336 7 980921 6643 2020 636 157 65 78 83 80 82 62 76 70 105 68 62 80 42 61 109 125 51 46 33 31 17 20 33 20 22 22 20 18 31 34 30 16 14 17 25 15 19 23 37 21 34 27 12 25 26 18 22 19 21 36 16 35 25 27 20 11 30 15 16 21 16 31 24 15 15 24 13 15 38 8 27 20 16 29 23 14 26 25 23 15 7 11 8 9 11 5 2 8 8 11 4 11 11 5 11 11 12 9 7 1 10 5 10 6 8 11 10 12 7 13 7 5 8 16 10 9 15 6 2 4 5 11 11 6 9 8 10 12 7 13 13 8 5 4 16 5 7 9 6 13 8 12 6 12 9 7 7 9 13 12 14 7 12 9 11 6 10 8 11 22 44 64 65 94 105 90 76 24 9 4 7 7 2 10 9 10 5 12 7 4 5 9 4 6 8 10 7 7 6 5 8 6 9 7 2 7 10 7 8 4 6 8 8 4 7 6 10 7 6 5 10 6 13 5 7 6 7 11 5 3 5 5 7 7 6 9 8 5 8 4 8 10 9 11 7 4 3 12 6 9 5 9 3 8 5 15 3 9 4 7 10 8 7 10 5 7 8 8 9 8 5 3 7 5 9 6 4 10 8 5 8 13 6 7 9 6 5 12 7 5 8 6 5 10 8 5 12 8 11 9 9 10 4 11 10 4 4 6 6 7 9 7 9 9 6 9 7 7 11 6 6 8 6 8 9 9 9 5 10 3 15 4 2 5 3 5 5 7 4 3 6 7 2 3 4 5 0 3 7 1 4 3 4 7 5 6 9 1 6 4 6 0 6 3 2 4 3 4 3 5 3 6 2 5 6 8 4 8 2 7 3 6 2 3 6 4 3 5 4 4 7 5 3 3 5 5 4 1 4 5 2 5 1 6 7 6 3 3 3 3 9 3 6 4 4 4 2 2 9 5 4 6 2 4 1 4 6 3 5 6 4 4 3 5 5 3 6 3 3 6 5 2 4 7 4 4 5 9 1 4 9 3 4 0 8 9 2 3 7 0 6 4 7 2 6 5 5 2 8 6 8 4 5 3 7 5 3 3 3 5 3 7 5 5 7 5 4 7 3 3 7 3 9 6 4 4 5 8 2 7 5 5 4 4 5 7 6 0 7 7 7 7 3 6 7 8 6 5 7 3 6 4 3 6 4 6 2 4 10 3 10 5 5 8 2 6 2 6 5 4 5 4 6 4 6 9 4 8 4 5 5 5 5 3 7 7 5 6 5 9 0 2 7 6 7 6 10 4 5 9 3 3 6 5 12 2 7 6 7 9 7 6 3 3 10 4 5 5 10 5 6 8 2 7 10 5 7 7 5 3 3 3 9 6 8 6 6 8 4 8 7 4 6 6 6 4 8 2 3 9 10 6 2 7 5 8 5 7 3 9 4 6 6 7 4 3 10 3 8 5 6 6 4 8 5 3 4 9 5 5 4 6 3 6 9 4 10 7 8 10 4 7 7 4 7 8 7 7 7 5 6 4 8 5 6 4 5 10 12 6 10 9 6 7 6 13 9 5 5 7 7 6 8 7 3 8 17 3 11 8 5 7 6 10 2 7 8 7 3 6 8 6 10 8 7 7 7 4 11 8 6 9 7 9 2 3 5 14 9 5 7 5 7 7 11 7 12 7 8 12 9 6 5 9 12 6 13 12 8 15 11 8 7 12 11 8 11 8 7 5 11 12 11 15 10 6 11 10 8 5 9 13 13 6 10 13 11 7 12 14 6 11 9 10 7 12 8 8 14 17 10 6 14 6 11 10 13 9 13 5 19 30 24 4 13 15 29 34 24 7 11 35 18 21 15 18 35 34 23 11 12 11 6 10 6 14 11 10 11 9 8 10 8 7 16 11 16 16 20 18 2 13 19 12 7 7 9 3 16 8 16 18 16 23 14 7 10 10 5 15 9 14 10 15 8 23 16 17 11 10 9 10 14 10 11 9 13 14 13 18 32 10 5 14 9 11 20 21 50 62 59 46 51 45 61 34 1
336 8 983605 6454 1351 477 219 156 144 128 139 110 119 86 105 129 103 152 169 158 46 257 266 185 45 34 60 59 83 44 45 31 51 50 50 37 36 75 52 40 41 43 62 71 61 40 37 47 67 50 68 65 43 45 46 56 46 69 52 63 50 68 76 73 65 50 63 73 56 66 134 70 15 12 10 6 14 5 9 8 15 16 9 14 9 9 12 12 8 4 15 15 10 10 9 10 5 14 22 10 3 11 12 12 11 15 9 5 10 5 14 11 14 13 15 6 17 10 3 16 12 12 9 3 4 4 1 4 4 1 3 5 2 0 3 4 3 2 4 3 3 4 3 2 3 4 1 5 3 5 2 3 0 4 4 1 3 4 4 2 3 4 3 2 4 2 3 4 2 3 4 0 3 2 5 2 3 4 3 3 6 0 4 5 1 3 3 4 3 3 0 3 3 4 3 2 5 2 2 3 5 4 1 3 5 1 3 4 5 0 4 1 3 4 4 0 5 4 3 1 4 3 4 2 5 3 2 3 0 3 2 5 2 2 4 4 2 5 4 1 3 4 3 4 3 5 2 0 4 2 2 4 3 3 2 4 4 1 4 5 2 3 3 4 2 0 5 3 4 4 2 3 4 2 3 4 4 2 2 5 2 5 2 2 0 5 2 4 4 2 4 2 4 5 3 3 3 3 3 4 1 6 2 0 3 4 2 3 4 3 5 2 2 4 3 5 2 3 3 2 4 2 2 6 1 3 5 4 2 3 4 2 4 3 2 5 4 0 2 5 3 1 4 2 4 2 4 2 4 5 3 3 5 3 0 5 4 1 4 3 1 2 5 2 2 5 4 2 2 4 5 1 4 3 4 3 1 5 4 1 3 4 4 3 3 3 3 4 2 5 3 2 3 4 4 2 2 1 5 2 3 3 4 3 5 1 6 4 4 2 2 4 4 1 4 4 1 5 0 5 4 2 1 5 4 2 3 3 6 1 3 5 3 3 4 0 3 5 4 3 1 5 3 3 3 4 4 4 2 5 3 1 3 4 2 2 4 3 5 1 5 5 2 4 2 4 4 3 4 1 3 4 3 1 4 3 3 4 2 5 2 2 4 5 3 2 3 5 4 4 2 5 2 2 3 4 3 3 5 1 4 4 3 3 3 5 1 4 2 5 0 1 5 4 2 4 5 3 3 3 5 3 2 4 4 4 2 3 2 1 3 4 4 4 3 3 4 2 4 3 3 3 4 4 5 4 2 2 1 4 4 3 2 4 5 2 3 3 5 2 5 4 2 3 1 5 3 1 3 5 3 3 3 5 4 2 5 2 4 3 5 4 2 1 4 4 2 3 2 5 4 2 5 3 2 5 3 4 5 5 1 5 2 3 4 2 2 3 5 3 4 1 5 4 5 2 3 4 4 4 3 1 5 3 1 5 4 3 4 4 4 1 7 4 1 5 3 4 2 3 3 5 3 1 3 3 4 4 5 2 5 5 4 2 3 5 5 1 4 2 5 2 2 5 3 4 3 4 5 2 5 5 2 7 4 6 3 2 1 5 2 3 4 5 3 5 6 2 3 5 5 4 3 5 6 4 3 2 4 2 3 5 3 5 2 6 3 4 3 5 5 3 4 5 4 1 5 6 2 2 3 5 5 2 5 5 5 1 5 5 3 4 3 6 2 2 5 3 4 4 4 4 3 3 5 4 5 2 5 3 5 3 4 4 3 4 2 3 5 5 5 4 3 5 3 4 4 5 3 3 5 4 1 3 6 3 1 4 5 4 3 3 8 3 2 4 5 4 3 2
336 9 996248 2592 551 116 54 8 19 24 28 16 17 13 9 8 14 7 17 1 14 36 16 11 28 34 19 15 28 37 17 4
336 10 955858 8707 4635 2985 2373 2028 1614 1468 1314 1101 934 929 832 792 645 627 543 606 618 538 500 478 420 315 314 254 279 257 249 274 239 188 202 204 213 207 161 143 190 228 164 118 101 92 92 99 104 82 106 100 63 88 83 67 90 61 58 85 73 70 104 96 107 111 69 54 43 41 43 36 40 57 28 36 38 46 46 49 48 44 45 60 47 34 64 68 48 52 32 42 37 31 21 19 47 49 38 53 45 28 41 35 21 24 25 30 29 35 42 47 54 44 33 20 23 19 20 15 12 20 21 20 15 13 14 14 13 18 9 9 8 19 20 10 10 24 18 17 15 14 19 13 14 11 14 14 20 23 9 8 16 17 9 17 30 18 13 12 25 13 13 16 17 19 24 18 18 26 15 19 13 19 13 29 20 14 12 20 27 25 16 19 15 11 4 25 24 16 13 9 8 4 1
336 11 932798 4597 3131 2968 2771 2531 2210 1838 1597 1268 1154 916 886 704 524 452 433 430 449 416 314 273 250 245 178 164 125 150 126 119 130 289 467 472 212 161 103 69 63 70 72 62 54 33 25 39 51 32 32 43 39 29 27 52 40 64 43 43 48 42 43 69 49 80 70 55 53 48 33 60 38 34 49 40 44 50 47 45 42 44 24 26 28 45 33 29 38 38 43 57 39 44 30 48 34 35 21 35 33 35 39 35 38 45 39 27 43 49 32 36 50 57 39 47 59 45 41 55 53 45 43 36 51 42 34 24 59 56 47 45 67 46 43 51 36 61 70 74 63 65 73 73 110 113 55 30 17 19 12 16 40 27 20 23 17 24 19 16 31 27 33 26 32 21 13 17 18 18 12 13 17 19 14 7 8 16 33 30 43 52 56 54 70 44 49 30 34 34 31 21 28 25 28 32 25 27 16 19 25 28 24 27 33 13 16 19 12 17 12 9 9 14 12 16 24 27 22 18 15 15 9 14 24 26 25 31 15 9 14 23 23 28 14 11 28 28 30 26 21 17 16 18 32 37 42 36 45 33 30 35 47 56 62 37 34 57 33 29 13 8 2 4 3 2 2 6 3 4 6 5 5 4 2 2 5 6 6 8 5 3 1 3 3 3 3 4 7 5 9 9 7 22 17 18 12 7 3 2 5 9 11 6 1 3 1 1 0 1 1 3 5 7 6 6 5 6 9 6 4 7 6 6 16 12 11 14 24 7 4 2 0 1 1 5 10 9 2 5 3 1 1 7 7 3 6 8 4 12 10 13 11 3 10 14 12 7 4 9 7 6 1 2 2 10 3 6 7 2 4 1 13 10 12 7 6 4 2 7 6 9 13 10 16 29 26 28 30 55 74 73 76 48 36 30 28 26 32 35 27 36 24 14 17 15 17 23 22 33 31 20 16 20 16 18 19 14 25 23 23 20 20 16 21 8 10 16 27 28 28 27 23 27 23 17 26 7 8 3 9 13 20 20 29 26 27 24 17 25 23 17 25 19 14 10 8 11 13 17 20 19 7 16 19 18 20 17 17 11 15 22 36 21 31 8 10 15 17 6 13 16 11 11 17 8 9 14 19 23 13 20 22 18 29 35 31 16 8 5 3 4 8 10 10 15 11 20 21 13 10 21 19 19 33 26 27 17 15 14 23 10 4 5 8 10 11 13 12 18 11 22 36 20 20 19 20 8 15 16 15 18 11 14 24 17 6 10 11 16 22 15 18 12 18 24 19 14 15 11 8 9 10 20 24 16 18 15 20 20 30 25 15 14 9 10 12 9 7 11 11 14 13 17 16 17 10 14 15 27 26 29 27 27 16 16 3 7 4 10 10 9 7 10 21 23 12 22 20 14 14 14 14 27 30 19 26 13 11 11 14 11 8 8 18 14 17 19 23 12 14 18 13 15 15 16 33 27 18 13 12 20 21 14 18 18 14 14 13 12 14 21 22 25 21 23 11 12 18 26 37 27 25 14 16 18 15 15 20 14 10 11 13 18 22 19 14 23 23 25 25 21 28 39 19 11 11 7 8 12 15 30 16 20 16 22 17 33 28 22 21 9 6 11 8 13 17 31 28 25 26 22 11 19 25 24 14 14 10 17 6 14 15 11 15 14 26 23 33 24 24 35 26 10 14 15 14 19 16 18 14 20 19 17 24 20 25 16 23 22 36 30 28 37 35 16 31 28 45 53 72 69 89 79 67 54 78 63 34 19 16 15 12 6 3 3 8 14 12 7 12 8 6 9 12 10 8 7 9 8 3 2 3 7 12 5 8 8 7 6 8 8 16 20 12 16 7 9 5 2 7 3 1 9 6 6 4 2 13 13 15 10 8 11 10 3 7 12 9 13 8 8 8 7 7 2 9 11 9 6 11 7 7 4 5 4 10 9 7 5 7 11 3 10 19 19 15 9 6 8 8 0 7 4 0 7 10 5 3 3 7 16 12 13 11 8 8 8 3 6 12 15 12 7 13 4 2 8 7 13 7 10 2 8 8 5 4 4 7 8 11 11 5 7 4 5 15 16 22 14 8 6 5 6 4 3 5 6 7 6 6 4 9 6 13 10 7 11 9 9 7 8 2 8 18 11 5 11 6 4 9 14 11 8 7 6 3 6 2 5 4 3 6 10 4 12 12 5 11 14 8 8 19 16 5 9 6 5 4 6 3 6 1 11 4 6 9 13 8 7 10 10 10 9 7 5 1 8 7 11 12 13 12 16 10 9 13 7 5 5 5 2 2 5 7 8 3 7 5 11 20 10 9 18 5 5 4 4 9 13 12 7 7 14 7 13 13 4 7 18 6 3 3 2 3 4 6 10 12 7 17 13 9 16 7 8 7 18 12 5 4 11 4 11 7 10 9 10 14 7 5 6 2 5 4 4 16 11 9 7 16 13 8 8 13 15 14 8 2 6 12 9 6 10 15 10 10 3 7 8 5 2 3 6 12 9 11 9 9 15 11 16 16 12 13 6 2 4 5 5 11 9 7 12 12 15 6 6 4 4 4 5 6 3 10 10 18 9 13 12 12 17 12 8 10 5 3 9 7 5 4 9 9 15 11 13 8 4 1 9 7 5 10 7 5 11 9 16 15 13 25 10 3 6 8 7 5 7 3 6 11 10 12 12 7 8 5 3 8 8 8 8 13 12 8 11 7 10 21 13 13 5 6 8 6 5 5 12 8 14 6 10 11 6 8 3 8 9 8 4 4 10 11 11 10 13 17 16 13 8 6 6 7 6 4 7 8 16 5 12 8 7 12 4 4 2 12 10 3 4 12 15 9 16 12 16 15 11 9 4 7 7 6 9 6 10 8 8 8 8 8 8 8 7 8 7 7 7 9 14 4 17 13 16 14 9 13 3 5 2 12 12 9 5 5 10 9 17 6 12 4 5 7 7 14 9 2 7 14 16 13 16 18 9 5 4 5 7 8 12 8 9 6 13 14 11 4 3 8 4 9 14 8 4 9 7 10 17 16 14 16 11 8 3 8 12 9 9 8 11 14 14 11 7 3 5 3 6 7 19 10 6 10 17 17 10 4 9 17 18 8 8 5 7 17 22 13 5 3 12 6 10 6 9 7 21 21 6 7 7 4 4 10 15 9 14 18 30 15 8 5 8 8 9 5 4 14 13 11 13 9 4 5 9 11 16 13 8 10 9 14 11 8 9 13 13 6 17 9 7 18 12 12 8 2 8 6 4 10 8 10 8 15 13 17 15 5 4 4 7 10 10 19 22 12 14 13 13 6 6 7 5 12 7 13 12 10 7 13 7 10 4 9 7 7 11 9 19 16 18 16 12 9 6 6 4 8 8 8 10 10 14 11 14 7 4 8 8 6 13 9 11 13 17 7 15 13 11 9 13 9 16 17 10 13 4 10 7 9 4 10 7 11 14 21 8 11 13 5 11 9 8 10 14 24 24 14 4 6 12 5 5 8 14 11 11 19 7 11 7 9 9 9 12 3 10 13 17 12 9 11 18 13 15 7 8 13 11 11 12 9 8 11 8 4 7 10 14 9 9 17 12 7 8 14 19 7 17 12 10 20 10 12 7 10 8 6 5 5 5 11 16 15 13 16 9 7 7 3 7 13 29 13 13 12 18 9 10 7 5 5 5 11 12 13 15 15 7 11 8 10 5 0 12 13 24 17 23 9 10 9 7 2 8 5 8 11 9 18 16 8 11 9 13 11 1 4 12 10 8 22 16 16 15 8 13 9 7 4 14 21 12 10 5 4 8 16 7 6 6 14 13 16 12 19 8 18 10 7 10 7 9 9 17 18 9 10 5 7 13 11 8 5 11 11 7 12 13 13 21 11 14 8 4 8 11 7 17 18 12 9 7 7 6 18 7 6 10 14 16 15 5 18 13 18 10 8 7 7 8 22 16 8 9 5 6 13 9 10 5 11 9 23 20 17 10 17 6 7 6 6 10 9 11 10 14 17 14 11 4 6 2 8 9 10 23 21 15 14 9 9 9 9 5 4 4 4 10 19 12 14 6 14 11 11 18 16 14 7 2 7 8 10 11 14 5 15 23 7 8 7 3 1 6 15 23 17 8 13 12 6 13 11 7 8 6 15 2 1 7 12 14 21 21 16 11 9 15 14 4 3 1 8 12 10 6 14 16 10 12 18 27 16 8 5 4 2 0 9 11 14 16 11 9 9 11 21 20 21 8 4 4 4 7 5 13 18 15 6 8 8 23 17 10 15 10 11 2 7 6 11 13 15 11 6 18 20 14 12 7 14 16 8 5 8 8 16 8 11 9 20 13 6 15 19 19 10 8 11 12 6 6 8 11 22 16 8 8 22 18 26 12 7 5 5 12 21 18 7 9 21 27 22 14 7 4 15 19 14 11 8 11 16 17 23 15 11 12 11 16 14 13 7 10 12 15 18 16 14 16 22 16 15 9 15 8 15 12 15 12 22 28 21 9 11 7 14 9 13 9 11 23 27 28 14 15 11 12 16 6 11 19 12 16 27 13 22 14 11 16 8 13 17 17 21 21 17 14 10 7 19 15 12 25 17 20 19 10 14 16 12 17 31 20 20 18 19 11 13 18 25 27 30 18 11 20 21 30 30 20 23 10 21 20 23 31 38 18 20 34 33 19 15 15 28 30 36 26 17 18 31 35 18 21 17 24 37 35 23 17 18 22 50 19 19 15 18 16 29 39 22 26 18 17 19 31 38 26 17 25 17 23 44 33 16 21 32 23 39 33 28 21 37 28 21 28 46 31 27 37 38 56 37 42 31 41 39 46 38 36 40 24 61 56 53 48 45 44 54 55 66 47 41 56 60 53 38 41 42 39 35 55 31 41 43 49 51 44 41 48 44 39 54 51 51 48 40 63 57 55 56 73 66 60 55 56 71 53 32 27 17 15 11 1
336 12 985011 6850 1438 514 407 333 217 303 353 251 266 246 141 74 69 77 83 51 54 89 49 45 22 40 28 35 30 59 32 36 32 16 30 41 32 31 46 32 61 40 37 28 30 58 40 40 60 78 50 51 44 29 33 32 25 37 40 34 52 47 65 58 80 93 54 18 11 16 8 10 17 14 13 2 14 10 13 8 15 11 13 13 13 12 10 22 10 11 10 12 12 5 6 17 21 13 8 14 12 12 10 14 16 15 14 15 17 16 13 5 10 15 12 14 9 15 8 20 18 15 14 24 10 14 11 15 15 14 4 14 20 18 11 16 22 11 16 23 11 24 18 17 11 18 20 19 13 18 11 13 12 21 11 13 18 5
336 13 965530 4618 2954 2592 2301 2046 1925 1702 1442 1261 1111 1014 873 707 567 437 345 333 296 295 253 223 177 163 130 106 131 140 125 116 102 66 56 44 46 86 78 78 71 53 48 66 64 53 40 31 27 28 33 19 7 18 25 16 20 20 27 21 20 25 27 26 36 35 27 17 24 28 24 24 24 33 34 22 25 24 31 34 28 24 24 24 37 27 23 31 31 26 41 15 35 34 40 43 50 44 40 37 12 15 14 14 19 24 15 25 16 13 12 7 20 12 17 24 10 20 17 13 26 20 17 21 24 18 18 17 25 29 24 18 27 22 24 15 14 14 17 32 28 18 23 28 26 19 20 16 27 28 22 17 11 13 16 8 9 18 11 10 15 12 11 9 9 8 11 11 4 11 10 9 7 15 15 13 29 15 14 14 6 14 16 8 12 17 19 13 11 5 8 10 17 10 9 13 15 12 15 14 12 12 9 8 5 4 5 2 4 5 3 7 12 2 0 2 3 3 4 5 9 9 7 11 11 13 10 11 10 2 4 7 1 3 8 4 9 6 1 1 0 2 1 4 6 4 10 5 6 9 12 9 8 5 9 7 8 6 4 6 10 6 5 4 3 2 4 3 8 7 7 10 11 13 8 4 5 3 0 5 3 5 4 5 7 6 3 2 4 3 9 8 5 8 8 13 9 15 14 4 7 3 3 3 4 6 6 9 6 1 0 2 3 1 10 5 4 7 7 10 12 10 6 5 7 8 6 6 4 4 9 7 6 2 6 4 8 3 7 14 7 14 11 6 4 4 3 4 3 4 5 7 8 2 5 6 3 5 8 8 9 12 14 12 5 5 5 2 5 11 7 4 6 8 8 6 5 5 1 6 8 9 8 14 7 6 3 3 6 6 3 7 4 8 11 16 5 3 8 11 6 14 10 7 4 6 8 4 6 9 4 4 3 7 11 8 4 9 8 16 9 3 2 5 3 5 7 5 7 7 8 7 11 8 6 11 6 13 14 11 4 4 2 5 7 11 7 11 8 5 16 12 7 6 6 7 6 6 5 9 10 8 13 19 6 7 15 11 4 11 11 7 10 18 13 8 12 12 12 8 10 5 6 8 14 8 7 5 10 7 4 8 4 1 3 3 5 6 9 2 5 1 1 1 1 2 2 0 7 6 2
336 14 996929 1503 543 499 268 96 18 7 4 2 9 10 7 8 13 8 6 10 4 6 6 5 19 16 5
336 15 991587 3970 504 71 16 23 8 9 14 18 14 21 13 12 18 13 9 29 11 8 7 9 11 8 15 6 13 17 14 6 6 8 7 5 16 8 19 8 12 13 29 6 9 23 18 18 13 26 29 15 26 34 29 40 50 34 14 2 2 3 2 2 3 1 4 4 3 1 1 3 7 3 3 3 3 4 2 1 3 4 6 3 1 4 3 1 4 3 2 3 1 4 4 1 6 4 4 3 1 1 2 5 2 2 2 0 1 6 3 5 2 4 4 2 2 7 4 1 6 4 1 2 3 5 3 1 2 6 3 3 3 3 4 3 5 2 4 0 1 2 4 4 2 2 4 4 1 3 3 4 3 3 3 2 2 1 2 3 3 6 4 4 4 1 5 5 2 2 5 2 1 4 1 2 2 6 4 1 5 4 3 4 0 1 3 7 3 3 3 0 3 4 3 2 2 5 5 2 5 6 1 3 2 3 4 4 3 2 3 3 4 6 5 2 1 3 3 2 5 5 4 2 2 1 7 2 2 4 2 2 5 3 1 4 2 5 5 3 4 4 4 5 2 2 1 3 3 3 7 4 0 3 5 3 4 2 4 3 2 2 3 1 1 2 4 4 3 7 6 4 1 5 1 2 6 2 4 3 6 6 5 1 2 2 4 3 1 1 3 2 3 6 1 4 2 3 4 6 3 4 0 4 2 2 5 6 5 2 2 8 7 1 2 3 3 2 8 2 0 3 5 3 4 3 4 7 2 3 3 0 9 4 3 3 2 5 2 3 6 2 3 5 10 7 5 2 6 3 1 6 0 5 1 6 4 4 6 4 7 8 8 10 6 5 9 4 6 9 4 10 7 4 10 2 7 7 8 9 4 4 7 6 5 7 7 5 5 4 13 3 4 4 5 15 9 3 7 5 8 11 4 4 7 2 9 7 6 7 9 3 11 6 8 9 6 12 6 6 7 7 7 6 3 7 5 9 8 11 5 5 1 7 2 7 6 5 10 5 7 6 6 3 11 9 14 6 12 3 7 8 8 4 6 8 5 5 2 10 12 13 11 10 9 9 9 6 3 4 9 3 10 7 9 14 6 18 14 10 9 1 10 11 11 1 5 12 12 8 5 10 1 13 15 10 11 2 17 10 10 5 7 7 8 12 8 7 9 11 16 9 8 10 2 8 8 9 17 16 12 10 10 8 4 11 5 8 10 7 21 11 14 18 9 10 10 17 15 4 7 18 15 11 7 10 14 42 79 45 15 12 12 14 35 13 13 12 17 14 32 25 17 36 53 30 13 5
336 16 993690 4067 455 180 175 163 224 184 124 35 93 72 58 45 9 18 24 37 0 16 16 49 55 53 73 69 15 2
336 17 993860 5504 584 53
336 18 991730 5844 852 170 46 16 9 5 5 4 0 5 7 7 6 4 4 1 3 2 3 1 3 4 1 2 10 6 2 6 2 3 1 4 3 3 2 2 1 4 2 0 4 3 1 6 1 1 2 4 2 3 4 3 2 11 6 3 3 3 1 1 5 3 0 3 3 3 4 4 4 4 0 2 4 1 3 2 3 4 2 2 7 6 6 0 2 5 2 4 10 1 2 2 1 3 6 4 5 7 11 3 1 5 3 4 4 5 0 3 3 3 3 1 1 5 5 6 3 2 3 5 12 13 8 1 5 6 6 9 4 14 6 10 7 16 13 1 6 10 12 6 13 15 19 23 13 7 5 4 9 12 15 12 1 4 5 7 12 6 6 6 4 7 2 20 10 14 12 8 4 6 19 12 20 20 24 20 20 33 37 40 45 54 37 33 46 24 10 3 1
336 19 990873 7114 1365 219 34 25 13 16 11 8 8 13 7 7 8 2 7 7 9 9 4 11 3 2 8 4 17 14 11 4 6 8 5 1 5 4 6 5 10 12 7 16 9 1 5 5 9 9 11 5 9 8 10 2
336 20 996400 3277 312 12
